G.3,Compliance,"Compliance refers to the ability of an organization to adhere to relevant laws, regulations, and standards related to the scope of the PKI. A properly implemented PKI Compliance program ensures that an organization's PKI is protected from threats and risks that could result in financial loss, reputational damage, legal liabilities, or eventually in the loss of trust.

The compliance process helps to manage a PKI in a way that meets legal and regulatory requirements, and ensures information is used and protected appropriately, according to defined and documented policies and practices statements.

Compliance is important for several reasons, including:
- It supports the risk management process associated with the PKI assets
- Minimize reputation issues that can lead to the loss of trust
- Provides assurance for the relying parties and subscribers
- Proves adherence to legal requirements

Overall, compliance and related procedures help to ensure that the PKI is managed and maintained according to the relevant laws, regulations, and standards. This minimizes the risk of loss of trust and provides assurance to PKI participants.
",G.3.2,A program to monitor compliance with the policies is established,"A PKI compliance monitoring program typically involves ongoing monitoring and testing of the controls and procedures to detect potential compliance violations associated with rules and regulations that govern the issuance, update, or revocation of certificates.

These programs often include a risk assessment to identify and assess potential risks that could lead to non-compliance, including regulatory changes, operational changes, or employee turnover.

The monitoring process may include reviewing documentation, conducting interviews with key stakeholders, and reporting any issues or compliance violations.  Reporting from compliance monitoring should be communicated to those stakeholders who committed the violation(s) and those stakeholders who are empowered to take corrective action to address the violations observed.
","Assessment
- Documented practices regarding periodic and aperiodic compliance assessments
- Documented practices for regularly review and reporting of security issues
- Documented and implemented processes for investigation and response to suspicious activities

References
- ISO 37301 - Compliance management systems and related standard
- NIST Risk Management Framework
"
G.3,Compliance,"Compliance refers to the ability of an organization to adhere to relevant laws, regulations, and standards related to the scope of the PKI. A properly implemented PKI Compliance program ensures that an organization's PKI is protected from threats and risks that could result in financial loss, reputational damage, legal liabilities, or eventually in the loss of trust.

The compliance process helps to manage a PKI in a way that meets legal and regulatory requirements, and ensures information is used and protected appropriately, according to defined and documented policies and practices statements.

Compliance is important for several reasons, including:
- It supports the risk management process associated with the PKI assets
- Minimize reputation issues that can lead to the loss of trust
- Provides assurance for the relying parties and subscribers
- Proves adherence to legal requirements

Overall, compliance and related procedures help to ensure that the PKI is managed and maintained according to the relevant laws, regulations, and standards. This minimizes the risk of loss of trust and provides assurance to PKI participants.
",G.3.3,Responsibilities for the compliance are formally defined and assigned,"Within the organization, there should exist clear and well documented guidelines outlining which individual, group or team is responsible for ensuring that PKI policies are being followed. This applies to governance and oversight in addition to operational policies and procedures.

Documenting specifically ""who"" shall be responsible for ensuring PKI policies are being enforced enhances accountability and trustworthiness of the PKI by enforcing the mentality that ""someone is watching"".  This will help to mitigate risks associated with improper or malicious acts.
","Assessment
- For each defined procedure, a specific individual or team is identified and assigned to perform the tasks associated with the procedure
- Interview with the personnel to confirm understanding of the role and responsibilities

References
- ISO 37301 - Compliance management systems and related standard
- NIST Risk Management Framework
"
G.3,Compliance,"Compliance refers to the ability of an organization to adhere to relevant laws, regulations, and standards related to the scope of the PKI. A properly implemented PKI Compliance program ensures that an organization's PKI is protected from threats and risks that could result in financial loss, reputational damage, legal liabilities, or eventually in the loss of trust.

The compliance process helps to manage a PKI in a way that meets legal and regulatory requirements, and ensures information is used and protected appropriately, according to defined and documented policies and practices statements.

Compliance is important for several reasons, including:
- It supports the risk management process associated with the PKI assets
- Minimize reputation issues that can lead to the loss of trust
- Provides assurance for the relying parties and subscribers
- Proves adherence to legal requirements

Overall, compliance and related procedures help to ensure that the PKI is managed and maintained according to the relevant laws, regulations, and standards. This minimizes the risk of loss of trust and provides assurance to PKI participants.
",G.3.4,"List of relevant laws, regulations, and standards, exist and is maintained","To better understand the relevance to PKI, one should understand the differences between laws, regulations, and standards.

Laws are legal rules that are enacted by a governing body, such as a federal, state or local government.  They are binding and enforceable by the legal system within the jurisdiction of the governing body that enacted them.  Violating law can lead to legal consequences, such as fines or imprisonment.

Regulations are derived from laws and are often meant to supplement and clarify the broader provisions outlined in the laws.  Compliance with regulations is mandatory and non-compliance can result in penalties or other legal consequences.

Standards are voluntary guidelines or specifications typically established by a particular industry group or standards organization.  Standards usually define best practices, technical specifications, quality benchmarks, and other criteria and are meant as a means of ensuring consistency, interoperability, and quality.  Typically, compliance with standards is not legally required, however, lack of conformance to standards can lead to diminished interoperability and reduced trust.

With respect to PKI, it is very important to understand what laws, regulations and standards are relevant to the PKI and its ancillary systems.  For example, given that PKI involves cryptography, one must be certain to adhere to government laws regarding use and deployment of cryptographic products and solutions.

And, many times, a PKI will make use of hardware cryptographic modules for key generation and storage.  Therefore, it’s critical to ensure that the hardware cryptographic modules comply with the relevant standards. There are many laws, regulations and standards that apply to PKI.  As such, it is necessary to maintain a list of the ones that are relevant to your organization to help ensure that none are being overlooked.
","Assessment
- Documented list of applicable laws, regulations and standards is maintained
- Procedures established for periodic review of the laws, regulations and standards
- Procedures established to remediate any deficiencies or non-compliance issues identified
- Procedures established to communicate results of the periodic reviews

References
- ISO 37301 - Compliance management systems and related standard
- NIST Risk Management Framework
"
G.4,Processes and procedures,"Proper and effective processes and procedures related to PKI operations and management are essential for the successful implementation of the PKI. The processes and procedures should be aligned with the overall organizational policies and statements.

Process is a set of activities that are performed in a specific order to achieve a specific goal. The process should be documented and measured. The process is also repeatable and can be improved over time, based on the evaluation, feedback, or risk assessment. The scope of the processes is defined by the policies.

Procedure is a set of instructions that describe how to perform a specific task. The procedure should be also documented and can be used as a reference for the process. Procedure can include specific instructions for the process, such as how to perform a specific task, or how to use a specific tool.

Processes and procedure typically cover (but are not limited to) the following areas:
- infrastructure management
- data privacy and security
- business continuity, disaster recovery, contingency planning
- supply chain management
- physical security and access control
- incident management
- audit and compliance, evidence and reporting, archiving
- risk management and assessment
",G.4.1,Scope of processes and procedure is aligned with policies,"The scope of the processes and procedures should be aligned with the policies and statements. Each implementation and use case can have different scope, but the scope should be defined and documented, with all applicable processes, procedures, and eventually instructions.

The alignment with the policies helps to ensure that the processes and procedures are aligned with the PKI implementation goals and needs, and can be effectively trusted over the time. A simple matrix can be used to ensure that all applicable policies and statements are covered by the processes and procedures.

The completeness of the processes and procedures can be evaluated by the risk assessment, audit, or by the feedback from the users.
","Assessment
The following is a sample evidence and information that can be collected during the assessment:
- Documented scope of the processes and procedures
- Alignment with the PKI policies and statements
- Interview with the PKI management

References
- RFC 3647 - Internet X.509 Public Key Infrastructure Certificate Policy and Certification Practices Framework
- ISO/IEC 27001 - Information security management systems
"
G.4,Processes and procedures,"Proper and effective processes and procedures related to PKI operations and management are essential for the successful implementation of the PKI. The processes and procedures should be aligned with the overall organizational policies and statements.

Process is a set of activities that are performed in a specific order to achieve a specific goal. The process should be documented and measured. The process is also repeatable and can be improved over time, based on the evaluation, feedback, or risk assessment. The scope of the processes is defined by the policies.

Procedure is a set of instructions that describe how to perform a specific task. The procedure should be also documented and can be used as a reference for the process. Procedure can include specific instructions for the process, such as how to perform a specific task, or how to use a specific tool.

Processes and procedure typically cover (but are not limited to) the following areas:
- infrastructure management
- data privacy and security
- business continuity, disaster recovery, contingency planning
- supply chain management
- physical security and access control
- incident management
- audit and compliance, evidence and reporting, archiving
- risk management and assessment
",G.4.2,Processes and procedures are formally documented and followed,"Identified processes and procedures needs to be properly designed and documented with all relevant information like scope, purpose, inputs, outputs, roles and responsibilities, and other. The processes and procedures should be also reviewed and approved by the management.
Once the processes and procedures are published, appropriate training is required to ensure they are followed by the PKI management and staff. Without following the processes and procedures, the PKI can be exposed to the risks and threats, and eventually lose any established trust.
","Assessment
The following is sample evidence and information that can be collected during the assessment:
- Documented processes and procedures
- Completeness of the processes and procedures documentation
- Evidence of the processes and procedures usage
- Interview with the PKI management and staff
- Training materials covering the processes and procedures

References
- ISO/IEC 27001 - Information security management systems
- ENISA Publications
"
G.4,Processes and procedures,"Proper and effective processes and procedures related to PKI operations and management are essential for the successful implementation of the PKI. The processes and procedures should be aligned with the overall organizational policies and statements.

Process is a set of activities that are performed in a specific order to achieve a specific goal. The process should be documented and measured. The process is also repeatable and can be improved over time, based on the evaluation, feedback, or risk assessment. The scope of the processes is defined by the policies.

Procedure is a set of instructions that describe how to perform a specific task. The procedure should be also documented and can be used as a reference for the process. Procedure can include specific instructions for the process, such as how to perform a specific task, or how to use a specific tool.

Processes and procedure typically cover (but are not limited to) the following areas:
- infrastructure management
- data privacy and security
- business continuity, disaster recovery, contingency planning
- supply chain management
- physical security and access control
- incident management
- audit and compliance, evidence and reporting, archiving
- risk management and assessment
",G.4.3,Recurring activities are executed on time,"Recurring activities are the activities that are performed on a regular basis, such as certificate management operations, backup procedures, security reviews, risk assessment, reviews of logs and security events, and other.

Each activity should be tracked and have a frequency defined, for example, some activities may be performed daily, weekly, monthly, quarterly, or yearly. The activities should be performed on time, and any delays should be properly tracked and reported.

Recurring activities needs to be incorporated into the processes and procedures to support the PKI implementation.
","Assessment
The following is sample evidence and information that can be collected during the assessment:
- Documented business as usual activities
- Evidence of the business as usual activities execution
- Business as usual activities tracking and reporting
- Calendar of activities
- Interview with the PKI management and staff

References
- ISO/IEC 27001 - Information security management systems
- RFC 3647 - Internet X.509 Public Key Infrastructure Certificate Policy and Certification Practices Framework
"
G.4,Processes and procedures,"Proper and effective processes and procedures related to PKI operations and management are essential for the successful implementation of the PKI. The processes and procedures should be aligned with the overall organizational policies and statements.

Process is a set of activities that are performed in a specific order to achieve a specific goal. The process should be documented and measured. The process is also repeatable and can be improved over time, based on the evaluation, feedback, or risk assessment. The scope of the processes is defined by the policies.

Procedure is a set of instructions that describe how to perform a specific task. The procedure should be also documented and can be used as a reference for the process. Procedure can include specific instructions for the process, such as how to perform a specific task, or how to use a specific tool.

Processes and procedure typically cover (but are not limited to) the following areas:
- infrastructure management
- data privacy and security
- business continuity, disaster recovery, contingency planning
- supply chain management
- physical security and access control
- incident management
- audit and compliance, evidence and reporting, archiving
- risk management and assessment
",G.4.4,Evidence from procedures is collected and maintained,"Each process, procedure, instruction, or activity would not be effective without evidence confirming that it was performed. The evidence should be descriptive with all relevant information, such as date and time, who performed the activity, what was the result, and other information, if needed. 

The evidence can be collected and maintained in various forms, such as logs, reports, notes, screenshots, etc. The evidence should be collected and maintained for the defined period of time, and should be available for the audit or other purposes.
","Assessment
The following is sample evidence and information that can be collected during the assessment:
- Evidence of the execution of the processes and procedures
- Interview with the PKI management and staff
- Logs, reports, notes, screenshots, and other evidence

References
- ISO/IEC 27001 - Information security management systems
- RFC 3647 - Internet X.509 Public Key Infrastructure Certificate Policy and Certification Practices Framework
- ENISA Publications
"
G.4,Processes and procedures,"Proper and effective processes and procedures related to PKI operations and management are essential for the successful implementation of the PKI. The processes and procedures should be aligned with the overall organizational policies and statements.

Process is a set of activities that are performed in a specific order to achieve a specific goal. The process should be documented and measured. The process is also repeatable and can be improved over time, based on the evaluation, feedback, or risk assessment. The scope of the processes is defined by the policies.

Procedure is a set of instructions that describe how to perform a specific task. The procedure should be also documented and can be used as a reference for the process. Procedure can include specific instructions for the process, such as how to perform a specific task, or how to use a specific tool.

Processes and procedure typically cover (but are not limited to) the following areas:
- infrastructure management
- data privacy and security
- business continuity, disaster recovery, contingency planning
- supply chain management
- physical security and access control
- incident management
- audit and compliance, evidence and reporting, archiving
- risk management and assessment
",G.4.5,Processes and procedures are reviewed and updated,"The processes and procedures should be reviewed and updated on a regular basis, based on the feedback, risk assessment, audit, or other. The review should be performed by the management, and the updates should be approved by the management.

The review and update of the processes and procedures helps to keep the PKI implementation up to date, and helps to ensure that the processes and procedures are effective and efficient.
","Assessment
The following is sample evidence and information that can be collected during the assessment:
- Documented review and update process
- Evidence of the review and update of the processes and procedures
- Interview with the PKI management and staff

References
- ISO/IEC 27001 - Information security management systems
- RFC 3647 - Internet X.509 Public Key Infrastructure Certificate Policy and Certification Practices Framework
- ENISA Publications
"
M.5,Key management,"Key management is the set of techniques and procedures supporting the establishment and maintenance of keying relationships between parties and components in the public key infrastructure. Key management encompasses techniques and procedures supporting:
- Initialization of system users and components;
- Generation, distribution, and installation of keying material;
- Controlling the use of keying material;
- Update, revocation, and destruction of keying material; and
- Storage, backup/recovery, and archival of keying material.

The key management is important for the PKI to maintain trust. It should be an integral part of the PKI procedures. Proper key management is one of the basic stones on which the PKI stands and relies on.
",M.5.1,Key management roles and responsibilities are documented and formally assigned,"Proper definition of roles and responsibilities for key management operations establishes a good basis for accountability and auditing. The roles and responsibilities should follow key management policy, principles, and boundaries.

Personnel should be formally assigned to the role based on appropriate skills, and background check to ensure that there are no external risks associated that can cause potential compromise of key management.

Naming or assignment records should contain relevant information such as:
- Identification of personnel
- Role to be assigned
- Date of appointment
- Confirmation of required skills
- Acknowledgment of responsibilities
","Assessment
- Documented roles and responsibilities
- Signed naming protocol of personnel to role(s)
- Roles and responsibilities matrix (that may be used to cross-check if there are any conflicting roles)
- Validation of required knowledge and skills
- Review according to the key management policy

References
- ISO/IEC 27001 and related standards
"
M.5,Key management,"Key management is the set of techniques and procedures supporting the establishment and maintenance of keying relationships between parties and components in the public key infrastructure. Key management encompasses techniques and procedures supporting:
- Initialization of system users and components;
- Generation, distribution, and installation of keying material;
- Controlling the use of keying material;
- Update, revocation, and destruction of keying material; and
- Storage, backup/recovery, and archival of keying material.

The key management is important for the PKI to maintain trust. It should be an integral part of the PKI procedures. Proper key management is one of the basic stones on which the PKI stands and relies on.
",M.5.2,Inventory of cryptographic keys is documented and maintained,"Inventory of cryptographic keys is important and a strategic database for organizations to:
- Monitor cryptographic key status and compliance
- Quickly react to changes and incidents (deprecation of algorithms, compromise, new attacks and vulnerabilities)
- Understand impact of lifecycle changes, migration and use of keys

Although the cryptographic key inventory may be implemented and maintained using various tools and approaches, it should serve the purpose of having a consistent and accurate map of all cryptographic keys deployed in the organization with details like algorithm, key length, usage, storage, location, generation and distribution method, backup and recovery, key check value, fingerprint, number of share or components, owner or responsible person, uniqueness, crypto-periods, or any other applicable attributes and properties of the key.

Inventory should follow procedures and business as usual activities to keep it accurate and updated in time.
","Assessment
- Documented inventory of cryptographic keys
- Accuracy and consistency 
- Completeness of inventory
- Validation of cryptographic key records

References
- NIST SP 800-57 Recommendation for Key Management
- ISO/IEC 11770 Key Management
"
M.5,Key management,"Key management is the set of techniques and procedures supporting the establishment and maintenance of keying relationships between parties and components in the public key infrastructure. Key management encompasses techniques and procedures supporting:
- Initialization of system users and components;
- Generation, distribution, and installation of keying material;
- Controlling the use of keying material;
- Update, revocation, and destruction of keying material; and
- Storage, backup/recovery, and archival of keying material.

The key management is important for the PKI to maintain trust. It should be an integral part of the PKI procedures. Proper key management is one of the basic stones on which the PKI stands and relies on.
",M.5.3,Inventory of cryptographic devices is documented and maintained,"Sensitive cryptographic keys are protected by hardware security modules that can have various forms and comply with security standards such as FIPS 140-3 or Common Criteria Protection Profiles. The keys may be in some case software-protected when there is no high risk associated with its compromise.

The approved ways of protecting cryptographic keys should have defined rules, which can be specified by the key management policy and followed using the key management procedures. Cryptographic devices that protect keys may be quickly identified using the inventory of cryptographic keys with reference to an inventory of cryptographic devices.

The inventory of cryptographic devices should contain relevant information such as:
- Vendor and device model identification
- Serial numbers
- Hardware / firmware / software versions
- Security certification and expiration dates
- Locations
","Assessment
- Documented requirements for cryptographic devices
- Documented inventory of cryptographic devices
- Completeness, accuracy, and consistency of inventory
- Validation of records

References
- NIST SP 800-57 Recommendation for Key Management
- ISO/IEC 11770 Key Management
"
M.5,Key management,"Key management is the set of techniques and procedures supporting the establishment and maintenance of keying relationships between parties and components in the public key infrastructure. Key management encompasses techniques and procedures supporting:
- Initialization of system users and components;
- Generation, distribution, and installation of keying material;
- Controlling the use of keying material;
- Update, revocation, and destruction of keying material; and
- Storage, backup/recovery, and archival of keying material.

The key management is important for the PKI to maintain trust. It should be an integral part of the PKI procedures. Proper key management is one of the basic stones on which the PKI stands and relies on.
",M.5.4,Each cryptographic key is defined and has documented lifecycle procedures,"Each cryptographic key type that is defined and used for specific use-case should have a complete description of its lifecycle. Each lifecycle phase has a proper description of the process and is backed up with the procedure that is executed when needed.

The key can have various lifecycle phases, such as generation, registration, initialization, distribution, loading, storage, archiving, backup, recovery, revocation, removal, destruction, or others applicable for the key.

The lifecycle phases contains appropriate description of the procedure such as:
- Prerequisites for execution
- Required roles and permissions
- Procedure and records
","Assessment
- Examine the definition of cryptographic key
- Documented key lifecycle phases
- Documented procedures and related records for the key lifecycle
- Lifecycle is integrated and followed in the organization

References
- NIST SP 800-57 Recommendation for Key Management
- ISO/IEC 11770 Key Management
"
M.5,Key management,"Key management is the set of techniques and procedures supporting the establishment and maintenance of keying relationships between parties and components in the public key infrastructure. Key management encompasses techniques and procedures supporting:
- Initialization of system users and components;
- Generation, distribution, and installation of keying material;
- Controlling the use of keying material;
- Update, revocation, and destruction of keying material; and
- Storage, backup/recovery, and archival of keying material.

The key management is important for the PKI to maintain trust. It should be an integral part of the PKI procedures. Proper key management is one of the basic stones on which the PKI stands and relies on.
",M.5.5,Cryptographic cipher suites and protocols are documented and maintained,"Protocols and encryption strengths may quickly change or be deprecated due to identification of vulnerabilities or design flaws. In order to support current and future data security needs, the organization should know where cryptography is used and understand how they would be able to respond rapidly to changes impacting the strength of their cryptographic implementations.

Specific rules and boundaries to be applied for cryptographic cipher suites and protocols should be documented in encryption management policy that reflect the current status of cryptography practice.

Cipher suites and protocols should be regularly checked against the implemented technology and configuration. Any deviation from the documented and allowed protocols should be fixed.
","Assessment
- Documented encryption management policy
- Validation of implementation and used protocols against what is documented
- Accuracy of the description
- Security and vulnerabilities of applicable cipher suites and protocols

References
- NIST SP 800-57 Recommendation for Key Management
- ISO/IEC 11770 Key Management
- NIST SP 800-131A Transitioning the Use of Cryptographic Algorithms and Key Lengths
"
M.5,Key management,"Key management is the set of techniques and procedures supporting the establishment and maintenance of keying relationships between parties and components in the public key infrastructure. Key management encompasses techniques and procedures supporting:
- Initialization of system users and components;
- Generation, distribution, and installation of keying material;
- Controlling the use of keying material;
- Update, revocation, and destruction of keying material; and
- Storage, backup/recovery, and archival of keying material.

The key management is important for the PKI to maintain trust. It should be an integral part of the PKI procedures. Proper key management is one of the basic stones on which the PKI stands and relies on.
",M.5.6,Key management is periodically reviewed and updated,"Key management policy, processes and procedures related to cryptographic keys, inventory and lifecycle should be periodically reviewed, updated and approved. The frequency of review should be based on the organizational risks and needs to be protected against current and future trends.

Periodical review helps to keep the key management accurate and helps to maintain required skills and knowledge.
It provides assurance that the expected controls are active and working as intended.
","Assessment
- Risk management and review frequency
- Implementation of review process
- Validation of documentation and reviews

References
- ISO/IEC 27001 and related standards
"
M.6,Certificate management,"Certificate management is the set of techniques and procedures supporting certificate lifecycle management. Certificate management encompasses techniques and procedures supporting:
- Definition of certificate profiles
- Generation of certificates
- Installation and orchestration of certificates
- Inventory of certificates
- State management of certificates, i.e. expiration and revocation
- Discovery of certificates

The techniques can be applied to an organization that makes use of PKI, or from an organization (or part of an organization) that operates a PKI for others. This category primarily targets an organization from a usage perspective, albeit the certificate lifecycle management is equally important for an organization that operates a PKI for someone else.
",M.6.1,Certificate profiles are documented,"Certificate profiles specify the contents of certificates for one or more use cases. It defines things such as:
- Certificate use case(s) for certificates covered by specific profiles
- Naming standards for subject distinguished name and subject alternative names, which are allowed and mandatory fields.
- Certificate validity periods
- Certificate extensions, mandatory and allowed extensions, their criticality and possible values
- Allowed key types and signature algorithms
- Revocation profiles, i.e. CRL and/or OCSP
","Assessment
- Documented scope of applicability
- Documented and approved certificate profiles
- Content of the profiles is complete and unambiguous
- Certificate profiles are implemented in certificattion authority
- Certificate profiles are enforced by certification authority
- Certificate profiles are compatible with RFC5280, or deviations are well documented
- Profiles for CRLs and/or OCSP usage, i.e. validity periods, issuance intervals, max revocation time delay, etc

References
Most certificate profiles aim for compatibility with RFC 5280 for maximum interoperability. Some examples of specific profiles are given below.
- RFC 5280 - Internet X.509 Public Key Infrastructure Certificate and Certificate Revocation List (CRL) Profile
- CA/B Forum baseline requirements
- ETSI Qualified Certificate Profiles
- ETSI 319-411-1
- ETSI 319-411-2
- 3GPP 33.310 - Network Domain Security (NDS); Authentication Framework (AF)
- UNISIG SUBSET-137
"
M.6,Certificate management,"Certificate management is the set of techniques and procedures supporting certificate lifecycle management. Certificate management encompasses techniques and procedures supporting:
- Definition of certificate profiles
- Generation of certificates
- Installation and orchestration of certificates
- Inventory of certificates
- State management of certificates, i.e. expiration and revocation
- Discovery of certificates

The techniques can be applied to an organization that makes use of PKI, or from an organization (or part of an organization) that operates a PKI for others. This category primarily targets an organization from a usage perspective, albeit the certificate lifecycle management is equally important for an organization that operates a PKI for someone else.
",M.6.2,Certificate cipher suites are documented,"Cipher suites, for certificates specifically defining key algorithms, key security levels and signature algorithms are important to be crypto agile. For example, the change of the cipher suites can be required when the cryptographic algorithm becomes broken, or deprecated. An organization should have a clear rationale to the usage of specific algorithms, and how long they will be valid and what may replace them in the future.
","Assessment
- Determine the scope of applicability
- Documented and approved cipher suites with rationale for inclusion of algorithms
- Documented agile path for migration to other algorithms when needed
- Cipher suites are enforced by certification authority

References
- RFC 5280 - Internet X.509 Public Key Infrastructure Certificate and Certificate Revocation List (CRL) Profile
- SOG-IS crypto algorithms
- NIST Suite B
- NIST approved algorithms CNSA 2.0
- NIST SP 800-208 - Recommendation for Stateful Hash-Based Signature Schemes
"
M.6,Certificate management,"Certificate management is the set of techniques and procedures supporting certificate lifecycle management. Certificate management encompasses techniques and procedures supporting:
- Definition of certificate profiles
- Generation of certificates
- Installation and orchestration of certificates
- Inventory of certificates
- State management of certificates, i.e. expiration and revocation
- Discovery of certificates

The techniques can be applied to an organization that makes use of PKI, or from an organization (or part of an organization) that operates a PKI for others. This category primarily targets an organization from a usage perspective, albeit the certificate lifecycle management is equally important for an organization that operates a PKI for someone else.
",M.6.3,Certificate lifecycle management is documented,"Issuance of certificates follow specific procedures, be it manual processes or automated processes using standard or non-standard PKI protocol. An organization should be clear about the full life cycle management of certificates:
1. Certificate Application and the validation procedures used, by RAs and CAs
2. Certificate Issuance and protocols used for enrollment, on-line and off-line
3. Certificate Renewal, Re-key and Modification, upon expiration or other causes
  - Process of monitoring certificates for expiration and timely renewal processes prevent common issues
4. Certificate Revocation
  - When certificates need to be revoked it is important to have a well-defined certificate revocation process:
    - How subjects can request a certificate be revoked
    - How to report misuse of certificates
    - Expected time for revocation to be completed after a revocation request
5. Certificate status dissemination
  - How revocation information is disseminated to relying parties
6. Key escrow and recovery
7. Trust anchor management
  - Trust anchors on machines and devices are a key point of trust management in the organization. Unmanaged trust stores can cause both outages and security issues.
","Assessment
- Documented application and validation rules
- Documented process for issuing certificates
  - configuration of protocols
- Documented Certificate Acceptance and certificate subject installation procedures
- Documented renewal criteria, where re-key is nessecary and which certificate modifications are allowed
  - Documented criticality of expiration for different use cases
  - Automated monitoring and alerting of expiration for critical systems
  - Automated certificate renewal
- Documented revocation process
  - Documented revocation procedures, both for subjects and administrators
  - If suspension is used the process to lift (or remove) suspension
  - Documented contact points for reports in the organizations or from relying parties
  - List of relying parties that depend on updated revocation information
- Documented Certificate status service
  - OCSP and/or CRLs
  - Documentation how relying parties get access to revocation information
- Documented process for key escrow and recovery when encryption keys need to be stored centrally
- Documented trust anchor management
  - Distribution of new and updated trust anchors (Root CA certificates)

References
Examples of process, protocols and profiled usage:
- RFC 4210 - Internet X.509 Public Key Infrastructure Certificate Management Protocol (CMP)
- CA/B Forum baseline requirements
- 3GPP 33.310 - Network Domain Security (NDS); Authentication Framework (AF)
- UNISIG SUBSET-137
"
M.6,Certificate management,"Certificate management is the set of techniques and procedures supporting certificate lifecycle management. Certificate management encompasses techniques and procedures supporting:
- Definition of certificate profiles
- Generation of certificates
- Installation and orchestration of certificates
- Inventory of certificates
- State management of certificates, i.e. expiration and revocation
- Discovery of certificates

The techniques can be applied to an organization that makes use of PKI, or from an organization (or part of an organization) that operates a PKI for others. This category primarily targets an organization from a usage perspective, albeit the certificate lifecycle management is equally important for an organization that operates a PKI for someone else.
",M.6.4,Inventory of issued certificates is documented,"Certificate inventory consists of all known certificates and provides an overview of known certificates in the organization. Certificates in inventory are subject to certificate lifecycle management. The certificate inventory is important for the organization because:
- It provides immediate access to the current status of certificates
- Provides possibility to react on certificate-related events (compromise, change, expiration, etc.)
- Understand impact of lifecycle changes
- It gives information on all locations of certificates
- Can enforce and maintain ownership of certificates

The certificate inventory therefore consists of information related to certificate like certificate attributes, validity and validation information, fingerprint and serial number, trust chain, owner, public key, signature algorithm, certificate type, compliance information, certificate locations, change history, or any other attributes and properties of the certificates that is required.
","Assessment
- Documented inventory
  - How inventory is maintained across the organization
- Documented certificate inventory management
- Validation of certificate inventory records
- Effectiveness of the certificate inventory implementation

References
- RFC 3647 - Internet X.509 Public Key Infrastructure
  Certificate Policy and Certification Practices Framework - Certificate Life-Cycle Operational Requirements
- NIST SP 800-57 Part 1 Rev. 5 - certificate inventory management
"
M.6,Certificate management,"Certificate management is the set of techniques and procedures supporting certificate lifecycle management. Certificate management encompasses techniques and procedures supporting:
- Definition of certificate profiles
- Generation of certificates
- Installation and orchestration of certificates
- Inventory of certificates
- State management of certificates, i.e. expiration and revocation
- Discovery of certificates

The techniques can be applied to an organization that makes use of PKI, or from an organization (or part of an organization) that operates a PKI for others. This category primarily targets an organization from a usage perspective, albeit the certificate lifecycle management is equally important for an organization that operates a PKI for someone else.
",M.6.5,Certificate discovery process is documented,"Certificate discovery process protects an organization from unknown certificates that may be deployed in the infrastructure. Unknown certificates may be further issued by unauthorized certification authorities and mislead users of services. Certificate discovery helps to maintain current inventory of certificates, but does not depend on the inventory and is not nessecary to maintain an inventory. Certificate discovery process should be implemented based on supported certificates and use-cases, for example:
- To scan the network for certificates used on known protocols and ports to discover certificates that can potentially cause service outage or breach
- Search for the certificates on file system to discover unauthorized or unsecured certificates

Discovery process should be run frequently on the specified locations and the certificate inventory should be updated based on the results of the certificate discovery to keep it current.
","Assessment
- Documented certificate discovery requirements
- Documented certificate discovery process and frequency
- The supporting tools for the certificate discovery
- Certificate inventory is updated with discovered certificates

References
N/A
"
M.6,Certificate management,"Certificate management is the set of techniques and procedures supporting certificate lifecycle management. Certificate management encompasses techniques and procedures supporting:
- Definition of certificate profiles
- Generation of certificates
- Installation and orchestration of certificates
- Inventory of certificates
- State management of certificates, i.e. expiration and revocation
- Discovery of certificates

The techniques can be applied to an organization that makes use of PKI, or from an organization (or part of an organization) that operates a PKI for others. This category primarily targets an organization from a usage perspective, albeit the certificate lifecycle management is equally important for an organization that operates a PKI for someone else.
",M.6.6,Certificate management is periodically reviewed and updated,"No certificate issuance and management system works over long periods of time without changes to use-cases, processes, protocols and algorithms. It is important that the certificate management is periodically reviewed and updated to avoid gaps. The frequency of review should be based on the organizational risks and needs to be protected against current and future trends.

Periodical review helps to keep the certificate management accurate and helps to maintain required skills and knowledge.
It provides assurance that the expected controls are active and working as intended.
","Assessment
- Documented process for reviewing the certificate management process and systems
- Ability to implement updates to certificate management system
- Document management system and validation of review

References
- ISO/IEC 27001 and related standards
"
